,# src,RA(deg),err_RA(deg), Dec(deg), err_Dec(deg), Flux(Jy), err_Flux(Jy)
277,277,11.2322492489,0.00056778378,-24.5926948075,0.0008966654928,1.58835448053,0.0314067108186
278,278,22.5403453444,0.0031975011585,-23.9461842372,0.0053439448142,0.158862036901,0.0202185218983
279,279,33.5126207438,0.0026668424078,-16.6606559388,0.0046426447136,0.284028714239,0.0255396861441
280,280,29.5473432915,0.0053832162092,-23.0812550049,0.0082531980968,0.111045029052,0.0176751538069
281,281,28.4408925791,0.003667976826,-24.6953023135,0.0071430607268,0.162271459895,0.0188728583758
282,282,40.9492796559,0.0041561371798,-13.9442619005,0.0040235053949,0.629229344438,0.0584780420735
283,283,30.1364927163,0.0046073823645,-19.743550203,0.0053275822596,0.173935951726,0.0191743317846
284,284,20.2069858748,0.0010346184368,-20.826048723,0.0012747390919,0.684200931104,0.02033261999
285,285,7.97856280026,0.0018433060959,-31.2672570255,0.0033936063382,0.708198803594,0.0457188378833
286,286,25.1449481517,0.0029360148474,-12.6884988654,0.0033347336357,0.396096338426,0.0296663836434
287,287,43.0899734182,0.0065315054817,-24.6643820037,0.0074807118563,0.343815033158,0.0460174834438
288,288,15.3731138803,0.0027399090195,-36.0826361708,0.0083851017805,0.292495082073,0.0421748385037
289,289,43.0132332117,0.0042271645997,-17.9559666849,0.0071727015987,0.471156736686,0.0658488115443
290,290,41.2071485973,0.0050402611665,-31.9354589642,0.0054631420563,0.392983388739,0.0480397909889
291,291,8.32508636986,0.0066564506273,-25.8646981463,0.0093216236459,0.239832450566,0.0419626179741
292,292,39.6120829878,0.0041186148181,-31.729247491,0.0044326652937,0.39667218846,0.03592091599
293,293,37.8994790534,0.002076509241,-34.3530840162,0.0026502755227,0.725698875124,0.0423194580749
294,294,10.5967896122,0.0117683098482,-28.2992112303,0.0101834028385,0.125842872581,0.0335732801391
295,295,20.5750569158,0.0047174076014,-25.9338008253,0.0054247961362,0.158597477535,0.0186656054078
296,296,22.3618276941,0.0036490472665,-17.1632164952,0.0059164155473,0.189582283951,0.0216104246993
297,297,30.8880757026,0.0144910504043,-20.4196341778,0.0107011894983,0.134176947734,0.0167921051119
298,298,29.5093449597,0.0070935934362,-23.7440989791,0.0048264145489,0.116101976892,0.0162494792395
299,299,33.5494380516,0.0022446936526,-26.5297050104,0.0021566928687,0.372861330125,0.0214454694955
300,300,31.0040931528,0.0060237142009,-9.52471696403,0.0060903211532,0.52433478465,0.0461076427991
301,301,24.2811171594,0.0031131166944,-30.8088282814,0.004027743279,0.243306354598,0.0199464564893
302,302,23.8997360218,0.0019138125543,-28.3826732821,0.0035281348519,0.257915632577,0.019812546725
303,303,17.905142512,0.0011105195515,-30.5245117386,0.0016010161745,0.651228855536,0.0247557747072
304,304,28.0237051013,0.0009003333743,-14.0368463437,0.0012339054225,1.08257748184,0.0313022118749
305,305,25.0839495412,0.0017122273218,-37.9481769936,0.0026925486627,0.732512096359,0.0476623895904
306,306,28.2086291482,0.0046630674751,-14.5862548817,0.0068382932606,0.186293641257,0.0282656144012
307,307,24.0233028145,0.003381754068,-38.2538792529,0.0047354726797,0.380831200424,0.0488481506987
308,308,30.1049298369,0.0088112902161,-20.3587045332,0.0077700493413,0.106339187429,0.0198362314331
309,309,35.163103534,0.0013055580121,-18.5377370205,0.0016980908332,0.603559911523,0.0248290004616
310,310,34.8275134817,0.0046173956467,-21.3708307786,0.0053449649657,0.209947619107,0.0197340063252
311,311,13.9130846503,0.0075365813633,-17.3367037728,0.0062509468965,0.197313205676,0.0305775690256
312,312,13.3408565985,0.0031242041313,-32.4685760325,0.0048185716922,0.363133279822,0.0318970315513
313,313,30.422411988,0.0049205432866,-18.6846857788,0.0061658851763,0.156031928512,0.023883657384
314,314,26.8064437897,0.0063497665304,-30.0997663712,0.005890662547,0.146529896844,0.0189929897086
315,315,35.756884379,0.001307253201,-24.7887249427,0.0019935319264,0.51736850006,0.0224123725956
316,316,27.414844696,0.0053974646591,-11.2957539169,0.005420061806,0.384652083069,0.0372043547232
317,317,33.0279614734,0.0034881322949,-9.44942321873,0.0056555527473,0.544005623117,0.0548721144354
318,318,32.3838371546,0.0123107039848,-17.0809269256,0.0123309618125,0.12752180791,0.0238094479461
319,319,28.1654483619,0.0007227207679,-16.8550112881,0.0008002613129,1.18055349241,0.0243377737842
320,320,24.7113972432,0.0021554256474,-33.9995461689,0.0038784918608,0.306986539034,0.0258134729999
321,321,18.9716471142,0.0036389717097,-17.5942111574,0.0061764425296,0.257316105456,0.0242195336508
322,322,30.1746527283,0.0035990149589,-18.8501765921,0.0055448259641,0.189691256753,0.0205443122349
323,323,19.853429092,0.003255335691,-28.7608999434,0.0075153548994,0.163118703948,0.0205055130597
324,324,12.0823376499,0.0066404909445,-21.3971973151,0.0069071449887,0.191139372241,0.0316021637832
325,325,24.656703036,0.0031897093439,-27.8259075455,0.0067093913258,0.137986889962,0.0188279747976
326,326,13.171955407,0.0039815655165,-24.6046659234,0.0067085280085,0.205077592625,0.0279100972451
327,327,33.5412040115,0.0003737160962,-25.588869163,0.0005180711061,0.263490728869,0.0219439858314
328,328,28.9647462561,0.002906195305,-22.3924819743,0.0045038626248,0.150157663606,0.0160164482793
329,329,32.2052179239,0.0056584275583,-23.2685092561,0.006997369097,0.169004216559,0.0199146854726
330,330,30.5787885467,0.0013435273961,-22.5396875397,0.0018447727544,0.441518473348,0.0184032254107
331,331,34.7781420528,0.0008918108758,-20.9018234616,0.0011137994584,0.862556740859,0.02201359403
332,332,33.4619755231,0.0038189150125,-21.8513470994,0.0046112379906,0.209919286395,0.0188965141268
333,333,20.0095597434,0.0007314058927,-28.1425238754,0.0011988259893,0.741660833775,0.019199159004
334,334,22.711915984,0.0056216385781,-19.3470708614,0.0092733539039,0.099742244908,0.0219739353612
335,335,26.026825642,0.000982872557,-27.7509532486,0.0013921496165,0.594420139153,0.0185268966149
336,336,16.1248691779,0.0063151418525,-11.8039965364,0.0053183939519,0.428199120778,0.0380511455502
337,337,9.38883147197,0.0039735889249,-17.8427058172,0.0111071962836,0.215617755207,0.0407668503141
338,338,30.6207065632,0.00342268428,-8.42290728431,0.0050571765709,0.62171594184,0.0665330377076
339,339,26.7461060824,0.0006010461744,-26.1561469148,0.0008380201523,0.970792873696,0.0179783288553
340,340,38.2488006944,0.0016213250651,-20.3335441118,0.0022744121073,0.639215823024,0.0315545448103
341,341,32.5698421408,0.0006297604141,-25.4256137721,0.000793990169,1.03908555144,0.0195109214238
342,342,37.973151698,0.0006657988718,-20.7177241098,0.000724257645,1.80245510358,0.0240497096595
343,343,37.1811065802,0.0064032843662,-31.2536965278,0.0068872548494,0.202119436295,0.030587061006
344,344,41.3135238774,0.0073695459625,-16.9208067797,0.0080385374698,0.313073205969,0.0459347734796
345,345,13.0212377949,0.0135660134,-20.9329819414,0.011718665222,0.161934903647,0.0307942190256
346,346,25.067452429,0.004162907569,-14.5907539377,0.0044636112792,0.337763280456,0.0260409314629
347,347,25.0330065787,0.0079392585843,-21.0853734011,0.0144218838113,0.0717851103991,0.0178853682969
348,348,8.48888449347,0.0032930735062,-21.4122027476,0.0051099023339,0.391088855281,0.0401480500512
349,349,34.37476145,0.0078230595431,-19.9710062979,0.0076695689798,0.129823321702,0.0233384367643
350,350,35.1468771634,0.0036819400294,-19.5396923869,0.0047223765726,0.160365740845,0.0254367163853
351,351,38.2986430771,0.003221647971,-26.1833398315,0.0034127079509,0.292893564801,0.029550773272
352,352,33.4584506597,0.0037239280625,-22.3284994882,0.0062626326583,0.145939648751,0.0206602427375
353,353,28.229877008,0.001936159902,-34.0327302286,0.0043607320456,0.332144016536,0.025498484253
354,354,26.1284810725,0.0037250533643,-10.3617233758,0.0045455263813,0.363090744331,0.0380859008669
355,355,29.8851878621,0.0063271218845,-25.3732287739,0.0070792382778,0.112108103717,0.019579654905
356,356,34.5479419168,0.0022530256028,-13.9029451503,0.0033974207538,0.540822855342,0.0357527965181
357,357,23.0065068053,0.0052980321192,-32.5980689717,0.0085794634132,0.131407640697,0.0276373445554
358,358,17.7778463345,0.0035461715138,-18.1794275055,0.0076916745116,0.221935068583,0.0241474972936
359,359,40.3269456664,0.0082415839518,-21.5996383477,0.010359585927,0.194969902446,0.0342658588401
360,360,12.0857426231,0.0044896513665,-18.047033258,0.006540587221,0.337028882625,0.0365233732229
361,361,22.1268642799,0.0007653729087,-36.0206742393,0.0012755862921,1.14100311558,0.0381727009747
362,362,16.0855624587,0.000828026588,-34.1053520528,0.0014610863515,1.20824585279,0.0367633784562
363,363,17.1489966629,0.0055340542667,-16.9459323864,0.0059813295116,0.242858504601,0.0253447401785
364,364,23.9751549844,0.0035143096249,-39.1907416037,0.0071842967253,0.386099609231,0.0549558929622
365,365,34.2695144011,0.0022841762559,-27.3555751643,0.003261573206,0.252276310677,0.0228230394567
366,366,23.7815874631,0.0059757431157,-10.1600507535,0.008944004775,0.245041060325,0.0382595091017
367,367,23.983382803,0.000820842339,-33.406341229,0.0012645710871,0.821365966318,0.0218654916846
368,368,39.8976877068,0.0047614881708,-25.9081540287,0.0067831388884,0.166005644284,0.031111657952
369,369,26.7214689651,0.0014969852586,-13.3273252831,0.0018084426528,0.812860000443,0.0312745034907
370,370,17.8903802608,0.0026374308012,-21.2262319611,0.0033451938137,0.290455127191,0.0231557052818
371,371,33.9380794572,0.0033200340349,-32.2304968381,0.005188058772,0.244399505316,0.0265861798484
372,372,37.5372217687,0.0029380381011,-33.1774005693,0.0034891919199,0.431079589297,0.0382151642434
373,373,14.6777768438,0.0040036551313,-28.92214981,0.0083387997399,0.230956835106,0.0260037474594
374,374,25.0816429947,0.0055569979389,-15.6039047868,0.0082413694659,0.188456879298,0.0220624761433
375,375,32.6705227274,0.0017635299668,-37.143700126,0.0026510674509,0.603858255527,0.0431895481999
376,376,17.5806936236,0.0007873102305,-27.1857646005,0.0011438873646,0.796145518042,0.0217233684457
377,377,23.0034871917,0.0040466047117,-18.0049165914,0.0049789621345,0.210848504363,0.0197123138083
378,378,34.8092305542,0.0047786910098,-28.5532582419,0.0073530040093,0.177868738924,0.0227191615847
379,379,26.853448255,0.0051041382946,-24.0315799032,0.006266739888,0.135932682583,0.0160144421325
380,380,9.68676650749,0.0024289098497,-20.3480383179,0.0032710698722,0.662648185491,0.0407785412286
381,381,29.510039605,0.004424642361,-27.6378672072,0.0088808002347,0.105054038009,0.0179771000821
382,382,21.4601970739,0.0038926101773,-18.7104634959,0.0045978829303,0.227095384224,0.0208286417289
383,383,30.3371449036,0.0031017948892,-32.1515842977,0.0044050786115,0.278525293659,0.0257309620574
384,384,34.7961215609,0.0058524435704,-33.1929101424,0.0070794365848,0.252568319356,0.033006434445
385,385,38.4504829371,0.0016320584308,-32.2784239736,0.0024464903536,0.701918305595,0.0387962828333
386,386,14.0727300041,0.007873163758,-9.99943572983,0.0065524190872,0.49801356543,0.0491938038251
387,387,28.4038695232,0.0020761880665,-16.5015495727,0.0030531856542,0.367643958592,0.0232833299689
388,388,28.7751741521,0.0002997502825,-20.6953970204,0.0003728929151,1.91002234739,0.0159176726464
389,389,34.7428302584,0.0035345772842,-16.68845042,0.0050133000227,0.28864367229,0.0280257562755
390,390,21.5606040924,0.0005651362125,-20.1983783592,0.0007648563208,1.15755801516,0.0195571634505
391,391,24.2799144028,0.0015317513265,-28.5858645365,0.0022782653608,0.387457054952,0.0196909046154
392,392,27.337478865,0.0021831180149,-11.1433366423,0.0029433197189,0.690403818228,0.0403537531852
393,393,23.8312151249,0.0080843594901,-20.2350327257,0.0118644335068,0.0521550544542,0.0194560255504
394,394,39.7535310696,0.0115115842334,-13.3418389482,0.0096404482374,0.380132608862,0.0576675572806
395,395,9.83642570176,0.0037813931153,-27.9833038079,0.008988052826,0.177365879662,0.0363476728756
396,396,19.5604542604,0.0036416024262,-21.0340488081,0.0057321594187,0.237916951252,0.0222568894219
397,397,30.5416007711,0.0018476790364,-37.8580990213,0.0024733918876,0.693081632157,0.0436784689713
398,398,23.2945189644,0.0032907590146,-14.4199862902,0.0043093702785,0.271542440676,0.0261356604918
399,399,30.0595030032,0.0056632342541,-37.2818370421,0.0073653484431,0.308260974836,0.0481371740414
400,400,13.2060848093,0.0006119765069,-21.917487446,0.0009295656257,1.43422772644,0.0278879976085
401,401,34.676851269,0.0052413226673,-31.0872071334,0.0068504995414,0.192394930733,0.0294328815194
402,402,19.6958600332,0.0052687220748,-28.613697847,0.0077959656076,0.127508049276,0.0221556254859
403,403,35.9019877959,0.0031312285223,-30.3153548506,0.0032897463053,0.389013825083,0.0271297875572
404,404,22.7921227926,0.0044979605011,-35.8569776334,0.0062459507549,0.294570732058,0.0379148347251
405,405,35.8283005655,0.0038254388778,-25.7999351036,0.0060348660919,0.172530845218,0.022566413878
406,406,34.4972185174,0.0008258062155,-14.970944088,0.0010358922785,1.40832169978,0.0322469369655
407,407,11.3277175688,0.0064284836014,-22.571079579,0.0100929581391,0.213202346336,0.0327840351726
408,408,39.0039527931,0.007623219498,-31.7294472836,0.0105171610524,0.14991433754,0.0361196532534
409,409,17.1170245617,0.0020405423386,-11.4481664868,0.0023283723815,0.876896596439,0.0398234185736
410,410,22.4808606791,0.0022593571394,-25.878377125,0.0029182646472,0.332031791823,0.018750048368
411,411,25.8963325467,0.0006974229445,-21.2721466086,0.0008723190197,0.89442729885,0.0170219920243
412,412,21.4771653022,0.0037838341043,-24.4441773228,0.0047395483272,0.177957377005,0.0176366507026
413,413,19.5380615052,0.0027363637004,-13.9544437676,0.0032732677961,0.485391470445,0.0259208327979
414,414,26.8325930168,0.0013984364438,-8.89695486407,0.0019046476825,1.30268434122,0.0476623708251
415,415,35.4491779455,0.0031991718846,-24.4943679851,0.0036610854285,0.245192050672,0.0210587555588
416,416,38.6518678362,0.0019188372599,-28.672696612,0.0022491789225,0.535965332151,0.0286830683943
417,417,31.0048460724,0.0050862608586,-37.1117440025,0.0115603498606,0.23481102339,0.0434614680533
418,418,35.126419414,0.0061983972178,-11.8929018801,0.0098363328234,0.297616543308,0.0453947188863
419,419,39.215042497,0.0058316680142,-14.4974108797,0.0063549890136,0.334072907031,0.0461777827865
420,420,11.0436612365,0.0027189031209,-34.4125454865,0.0059381488756,0.478481738681,0.052647556777
421,421,30.0231167803,0.0023150821016,-34.090238185,0.0030324528694,0.401964361909,0.0299981718418
422,422,31.9181983212,0.0022976951324,-15.4491505545,0.0039218694304,0.37805223822,0.0262467039489
423,423,26.9804481713,0.0023719699572,-26.9028888696,0.0036817741584,0.235905301355,0.0171343113291
424,424,37.6151230466,0.0077064864782,-8.61358904228,0.0066490792511,0.699111205821,0.102622858934
425,425,18.1898466321,0.0021164783121,-8.11984973128,0.0022446608422,1.29384868295,0.0585760935814
426,426,31.1268700776,0.0018159574959,-16.2632738491,0.0025268893132,0.36358090488,0.0261015853953
427,427,38.1910457741,0.0059476428779,-16.2730982306,0.0083545134758,0.256521626934,0.0413077285143
428,428,29.0666348631,0.0048555396365,-39.0034776395,0.0059263938015,0.342322188819,0.0502409561853
429,429,35.1234952252,0.0053684745544,-16.3700194338,0.0053609145562,0.225552817138,0.0311022595135
430,430,21.5910381369,0.0018174053924,-27.7565564895,0.002991156478,0.274187255207,0.0180766692384
431,431,26.561771278,0.0054751486031,-30.2104171122,0.0108837945589,0.121470238298,0.0206272049769
432,432,36.4397845423,0.0079397079273,-24.0023210983,0.007834715197,0.149819710429,0.0250287539267
433,433,42.4830768897,0.0017894859432,-16.0025270131,0.0021159632682,1.33327518517,0.0643091281764
434,434,34.7157830036,0.0055749793154,-33.9480583462,0.0093015637555,0.16897730792,0.0343430214585
435,435,25.2004909818,0.0032277226085,-32.0761092188,0.0054612941459,0.166944905032,0.023645410656
436,436,21.2145961438,0.0045761154495,-36.1383573608,0.007988078157,0.270158411172,0.0360584943358
437,437,33.364324918,0.0080329206862,-25.0531858188,0.0075808081067,0.110277057542,0.0209622603337
438,438,30.3412125292,0.0018432656519,-17.5094851889,0.0026554377582,0.377225941626,0.0206465786393
439,439,28.2973024342,0.0041949425864,-27.5898220847,0.0042802204424,0.1513757698,0.0176554715038
440,440,29.7297594746,0.0069177070938,-30.7235375409,0.0086531280495,0.138607728336,0.0304473103348
441,441,17.5848432724,0.000918433162,-24.2227396313,0.001179573393,0.790135212141,0.0212941184578
442,442,8.3419739571,0.0034434252585,-27.6149186882,0.0037745264978,0.483950288945,0.0383628483224
443,443,31.5637290245,0.0018074324307,-19.3084380811,0.0025028295294,0.426366970673,0.0199792081354
444,444,22.3686576826,0.0016264566492,-21.046984404,0.0022263175185,0.393173670912,0.0182462709052
445,445,9.25132481429,0.0020443522076,-19.9765886062,0.0028447519956,0.722500671487,0.0381710445364
446,446,36.0501946605,0.0011150840594,-33.3494195101,0.0014707933533,0.923489666354,0.030702308501
447,447,38.9557813329,0.0070641140522,-20.3040515562,0.0089874930084,0.135766156168,0.0345173283388
448,448,24.5765239949,0.0034093313244,-12.8176261003,0.0045752644179,0.369967506627,0.028508569884
449,449,19.738630694,0.0012563417065,-16.4695651744,0.0015054715144,0.827949747343,0.0281056882806
450,450,10.0514694187,0.0056627289286,-27.3710124065,0.0069873386878,0.243509335312,0.0355120862948
451,451,33.6023056828,0.0037347083218,-20.9799509209,0.0056548784932,0.125824577154,0.020887687739
452,452,33.7850275664,0.0050198374596,-11.4022939415,0.0093983289003,0.444755623239,0.0468383679507
453,453,21.2208588782,0.0014027405912,-31.1826036048,0.0021272234636,0.44905036777,0.0222325517924
454,454,15.9197740177,0.0041728244172,-17.7775109418,0.0084079556812,0.216652566758,0.0258834348064
